person_id_A,first_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id
bd6a5059-27c6-4f28-85c7-9343c751e0b3,sebastian,wilkey, 87, jacobs street, , largs north, 2464, wa, 19890615, , ,7709119
5c83bdc2-2a4a-4199-a087-8ead8f55fe68,benjamin,white, 198, milbus place, , warrandyte, 5137, wa, 19470426, 31, 07 07558968,4480227
f46515ba-b4ce-4b67-a2c0-66f8a0147c02,riley,eglinton, 24, govett place, villa 2, hoppers crossing, 3051, vic, , 28, 04 01453310,4048177
ec5c0f18-c133-4da4-8b04-3210d9cc6314,juliana,rees, 44, powlett street, , conondale, 2016, qld, 19441230, 33, 07 12430020,7232047
effb747b-1643-4a2e-98a6-19e3295fbb51,harrison,shelley, 1, torrens street, , lawson, 2480, , , 11, 03 14978781,2364961
8f9097ee-9066-4fb0-9f6a-c4da13c2d97d,christopher,everett, 52, hancock street, , oak flats, 4882, nsw, 19710325, 38, 04 71671033,3702211
ee45ca1d-4388-40ef-8c29-6b3cb8d72859,chantelle,clarke, 299, berrigan crescent, , hoppers crossing, 2650, , , 31, 07 75461740,4578412
ca611099-2ecf-425e-884c-d9b0f2f5cf12,jacqueline,pyper, 3, buvelot street, bindaree, dysart, 4123, wa, 19161031, 30, 02 32119396,2962902
07c40794-d96e-43e9-8592-2033de2d1e14,zach,linnell, 7, brophy street, , triangle flat, 4806, nsw, 19531019, 33, 07 57297335,2816864
70f0912a-eb66-4cdd-896a-b85162402743,shaun,caruana, 46, lark place, , north maclean, 3052, qld, , 26, 03 12654759,1520280
0628949e-4b97-4cff-ab8f-3f9d5fb94587,anthony,larder, 200, lampard circuit, , stephens, 4506, vic, 19330523, 28, 03 68036567,9044472
ba666ce8-b1ea-4c53-a10c-1855e5d75fce,brooke,campbell, 42, dooring street, , hawthorn, 2148, nsw, 19941110, 29, 07 83815492,9893687
cfbd571d-427c-4ab2-9b26-cffef9dc2c8b,sophie,jolly, 71, yiman street, , picnic point, 2794, vic, 19290720, 29, 04 84524871,5866488
86da5ce0-b5ec-48b0-9d1f-44dbe818a054,madison,clarke, 6, , , spring hill, 4170, act, 19580301, 28, 02 66402717,7381849
7b748f55-bcca-4cc2-9875-4f4e4e23af41,laura,clarke, 10, walker crescent, toolebewong farm, whalan, 4077, nsw, 19690425, 27, 02 61144666,6575605
1822fe2b-7876-4b4e-b911-17eab85b87b5,willow,banham, 7, marrett street, , aspley, 3186, nsw, 19260608, 30, ,8063186
f2926524-97cb-4302-b505-425c2f9fa5bf,caitlin,clarke, 16, elkington street, , currambine, 6027, vic, 19600709, 21, 02 57269987,2908287
d107a79e-17c2-4c1b-aebb-d87e72e2a87d,sarah,clarke, 18, mueller street, , marion bay, 4216, sa, 19920617, 35, 04 39683179,5250973
5b80ff82-e7c4-4f8b-8d02-bc01054fab5b,ethan,hyland, 51, macintyre place, lorne park, auburn, 3142, nsw, 19560325, 20, 08 52853263,5118126
9c3f1b54-f16b-469f-886a-b1d6d2531811,archie,meaney, 51, murrell place, greenslopes, mannum, 2870, wa, 19331028, 22, 02 88780251,5461961
6ad7f6d1-28fd-476c-b543-3ea541b05b57,emma,seddon, 4, wilkins street, , dromana, 4556, nsw, 19521125, 24, 02 20298837,4483271
3bd73e59-f0fa-4b21-a0de-782981a11961,hollie,woodbury, 86, , , south perth, 3143, wa, , 37, ,8392168
c7f5fd2d-f6be-45e2-acbe-37c8064c5bd7,millane,zaltron, 7, rosebery street, st pauls college, south perth, 6064, wa, 19310712, 34, 08 81709323,4288542
13ca39cd-777e-4ba0-9f4c-15d5c850a59b,brooke,white, 4, de gillern place, , koongamia, 2170, nsw, 19960417, , 08 45544460,6024861
8f6200c9-a584-4848-a7aa-9e4d79289f9a,jack,wang, 89, beasley street, , mitcham, 3148, wa, 19040823, 34, 02 95238746,2665932
133c27e8-9fe5-4fc1-ae5f-352c64cc8179,ash,green, 11, colbeck street, , carlingford, , nsw, 19710803, , 02 50277677,4489582
50107f37-626c-4e1d-96e8-654a7735be91,alessandra,librandi, 6, besant street, , salisbury heights, 4309, nsw, 19041201, 32, 08 72601108,7894293
55a05845-cd6f-4d00-942c-00b181e5046e,laklynn,, 25, greenough circuit, sheep station, rocklea, 2291, nsw, 19610223, 1, 03 17895958,3985281
801b25b4-76d0-4ea3-829f-93f076a4477f,jake,fimeri, 25, collings street, , lilydale, 7010, qld, 19321006, 24, 03 76894476,8175068
a0491d4f-cff8-4bdf-95b1-89a902ca765f,ella,morrison, 210, wiburd street, duck creek, miami, 6210, sa, 19051024, 31, 02 55272149,4551265
3bf0b894-57b8-4156-b7e0-bbb55a03ef36,nathan,coulson, 8, yagan place, warringa, corowa, 4300, sa, 19161129, 26, 07 83387469,9345575
3d1ade71-67c1-40f6-819f-e8ec6bf7e5f9,zac,wheatley, 12, hobart place, somerset cottage, caulfield north, 3644, nsw, 19440209, 12, 08 88098195,7250095
58e287ea-043e-4d65-8dad-9443a8204fae,bella,leane, 186, maynard street, gottabe appy park, south melbourne, 7248, qld, 19950312, , ,4168573
a3e5009c-4212-4b4d-95ca-a46d1da09e1a,emiily,cochrane, 24, galibal street, , cooks hill, 2843, qld, 19890305, 30, ,3585090
f947662c-24b9-430e-9faa-6470b04a68f9,james,morrison, 11, ingram street, villa 2, noble park, 2148, nsw, 19810409, 30, 04 07562543,3227052
e3de4dd5-e05a-4fb1-a8a4-be2c8281f2b0,gillian,nimmett, 66, heddon place, , unanderra, 2529, vic, 19250329, , 04 81377122,9325404
419789b9-6cac-476f-bc30-23ca99d15a48,sienna,white, 11, melrose drive, , warrell creek, 4061, nsw, 19900713, , 08 62565721,8015491
a9e54e45-c673-4fff-9acb-2f78580950a7,liam,green, 67, sentry crescent, , concord west, 4066, nsw, 19600515, 25, ,7281143
4cc659e4-56e4-4c99-915b-fe37e6bc17fe,isabella,barbuto, 9, kirwan circuit, , kedron, 2190, , 19120216, 10, 07 49356594,3885027
ce080b07-e290-4410-b950-f0d0e6aa5807,william,priest, 22, hawkesbury crescent, donore, surfers paradise, 4102, , 19140726, 35, 04 99775307,9552754
75dc48c4-4b12-441e-be65-92ca2a268873,montana,colquhoun, 20, cataract street, , canley vale, 2471, qld, 19941214, 30, 04 43788052,7772029
ee673344-5d1e-45e9-8a4d-ac624d810117,nicholas,bennier, 3, doyle terrace, , bowen mountain, 6014, nt, 19230918, , 07 29034264,7183042
f4bfd96f-f0d0-4441-b970-c9f2a4e3defb,tyler,cure, 2, mckinlay street, , risdon park, 2360, qld, 19680827, 26, 04 19131619,2720866
35b15155-faea-46fb-af4b-8f2a3b4b5204,thomas,tellis, 21, , nunderi, blacktown, 5161, nsw, 19900128, 10, 04 19601759,3481681
7f164808-e459-45db-ab58-697feb3071c2,jai,grubb, 18, mcgowen close, , bossley park, 3174, , 19010127, 27, 08 40852787,8286455
9336ed25-4991-43ac-bde7-0c73031405af,tiarna,kervers, 55, newman morris circuit, fairholme, willetton, 3049, nsw, 19821017, , 07 74073247,2426930
002f14a8-d24b-42f2-9fb1-bfb5aeee5884,meggie,minniecon, 16, tillyard drive, , woollahra, 2321, nsw, 19061231, , 03 89542182,6864923
95320637-3f58-4455-8fcc-0a1f523287be,thomas,slack-smith, 8, goldfinch circuit, , yagoona, 2622, nsw, , 32, 07 17255685,5831887
eb9905e5-c321-491c-96c5-14c200ef96d0,alexandra,papageorgiou, 22, carleton street, , mount isa, 3081, nsw, 19361209, 27, 07 24147449,2457471
8fc0860f-2059-4723-9f1e-63e85d56b0db,chevonne,rexeis, 72, leahy close, carrama ridge, emerald, 3058, qld, 19941108, , 02 54341370,5298020
9fe578cb-4c78-4ef9-9b29-6cccf35983a8,portia,bastiaans, 1, octy place, kooyong, nedlands, 4211, vic, 19181115, 33, 04 24657501,1841360
78209a83-42a0-4b23-878f-6691d3e29f76,keahley,webb, 5, lavery place, , beecroft, 4655, vic, 19610205, 20, 03 57236044,1091162
264b6f9a-b7c1-46fa-872e-3c755fe179bb,noah,rusack, 23, moulden court, , rosebank, 2749, wa, 19971109, 35, 02 33884201,5342009
e5ac059f-74a6-484a-91c3-557fcfc2c587,matthew,quilliam, 8, dexter street, , mckinnon, 4551, nsw, 19340219, 10, 07 14089294,1330205
2f27a2d2-ae87-4832-85fb-8ee46a0e5986,benjamin,priest, 5, darcy close, marshanti arabians, kinross, 4074, nsw, 19360524, 21, 03 74995023,9040596
d589a4e1-af8a-4c04-b8d5-e4bb53bb5a90,bailey,hobson, 1, swinden street, , geraldton, 2070, wa, 19010220, 9, 02 71019453,1989476
30ee1e2e-a527-4619-a2e0-0c080a5954f4,shawn,kranz, , charvin court, , clayton, 4825, nsw, 19260609, 29, 07 37226408,1535962
c33654be-50b8-4534-bdb7-6f63394c9f70,jake,daysh, 49, draper crescent, , hawthorn, 3720, wa, 19920604, 33, 07 70180023,8318533
f055675d-8478-43f7-a511-667bca9261a4,isobel,burnell, 58, tooma place, villa 3, wyoming, 5070, vic, , 27, 04 70530989,6565590
dd6da9d8-6406-479f-95a5-daf3573cacc4,alia,krecu, 1332, wettenhall circuit, banksia groves, haddon, 2538, nsw, 19680322, 24, 02 17138336,5520801
4d4daf22-5d24-48cc-b167-1a73dbe3beb7,levi,chandler, 55, ivo whitton circuit, , dandenong north, 6054, qld, 19930826, 34, 02 44186462,4929743
a524c867-0747-4462-9387-a34c89cdb075,naomi,grosser, 35, newlop street, , toowoomba, 2132, sa, 19560417, , 02 05257727,2045317
5da2d768-71cb-4b83-8b6d-58b0e2132da4,lachlan,campbell, 26, pearson street, colleton, vaucluse, 2913, vic, 19890706, 35, 04 85937234,4106182
5c55fe18-1359-4828-8e3b-7b8522f96916,fergus,camp, 16, , , phillip, 6011, sa, 19101013, 22, 02 50817810,9443281
21e0ed57-b653-45cc-b064-56548c3e6162,ronan,flatman, 3, majura road, heritage estate, biggera waters, 6108, sa, 19160214, 27, 02 36579880,5081688
3cbc5f4d-495a-43fb-8753-7dcbf5a3493e,tyler,campbell, 20, lavan place, brentwood village, balcolyn, 6057, vic, 19651010, , 03 37921159,8703950
888230ea-afc1-4b15-ad02-f18054baae01,barnaby,schamschurin, 6, love street, , rye, 3380, nsw, 19660308, 26, ,8413931
fd274042-7f57-4017-9e32-47a4ebf25a4d,taylor-saige,webb, 13, ferguson circuit, , wanniassa, 6003, nsw, 19351114, 33, 03 76970950,3956257
608e713c-793c-40ea-8473-092327cb88cf,grace,riddoch, 50, florentine circuit, jamieson house, beeliar, 3042, qld, 19960329, 32, 04 18910783,2113174
f98e86c7-a218-4944-8a9c-47c89b29ffda,daniel,wilkins, 22, harricks crescent, minnawarra farm, wahroonga, 2500, wa, 19070131, 33, 03 72146375,5531292
5b83aebb-4185-458b-924b-d9e8fab3aff6,riley,nguyen, 750, bundey street, timaru heights, parkerville, 7018, nsw, 19820214, 33, 07 37633566,2154962
fde22f0d-59f0-4b7f-912e-5cf57ea889d9,eliza,dobell, 24, badimara street, lake road, eastwood, 3977, wa, 19261230, , 08 49377598,2162824
9488b1b3-765e-4867-8dca-40280026093a,joshua,parr, 14, eppalock street, , ringwood, 4574, qld, , , 03 56503679,2409166
9466ea48-b791-40f0-b42d-06f9dbe84d57,joel,stephenson, 3, namadgi circuit, , otford, 3338, vic, 19250329, 32, 04 44375563,1732029
20b94ea9-253e-4762-bd8f-72737f1c495d,clain,barrett-woodbridge, 147, guerin place, koonawarra merino stud, surry hills, 4218, vic, 19230425, , 04 03823411,5693206
9fe1879c-3f0c-4f9e-8d5f-dd11665f65ee,sarah,donaldson, 10, duffy street, , leeton, 3221, vic, 19420331, , 04 39747053,1293748
7d848a72-4108-4660-9d6d-cb9b825214c8,bianca,ditty, 22, la perouse street, , redhead, 2539, , , 43, 08 48704441,1881525
112e57fc-2ee6-42ba-bb1b-84c95b644704,william,godfrey, 1, elizabeth crescent, , toowoomba, 2322, sa, 19591028, , 03 72853118,1325719
653c9cf8-df5f-43f7-ae1c-93003360ce5e,shandril,maynard, 5, macfarland crescent, , greenacre, 3071, tas, 19780717, , 04 30763118,5361123
5194b3e2-4974-43a2-81ac-e972774a2fc4,benjamin,mainsbridge, 8, twamley crescent, , bondi junction, 6026, wa, , 13, 03 84360612,6144359
777f4f6a-e7a3-473c-82fc-6411daa9b7fb,erin,jolly, 27, damala street, , pearcedale, 2804, qld, 19451210, 22, 02 41122286,9359469
4530acb4-c30b-43ef-bbac-597a5c12fa90,eliza,webb, 105, furphy place, ardlui, bowral, 5255, nsw, 19021006, 26, 08 49461790,5776502
d78658e8-740d-445f-8c0c-8833a6df8518,keziah,tschirn, 362, langdon avenue, , maryborough, 6015, nsw, 19271015, 27, 07 41831538,8786624
30fba1e4-d28d-4212-9bce-2510cf59d2b8,charlie,estcourt, 9, clift crescent, lochlee, new town, 3024, wa, 19990126, 27, 03 86833019,9701849
c7eee2aa-f801-4c21-8196-67e98e7a5f6f,jack,haggan, 9, sinclair street, extension, st andrews, 2903, vic, 19990804, 30, 07 80879402,4891811
d7a7c221-b20f-4f3d-b3c7-cb098cd179d2,heath,tonge, 23, wakelin circuit, summit cottage, brighton, , wa, , 27, 04 50467161,2781425
58963bc8-4142-41dd-89af-c7d0d03437a9,daniel,bencze, 648, jardine street, , lindfield, 4218, , 19690216, 10, 03 44975174,3126337
e156f9d0-ac28-4a58-8e0d-274984705e3c,caitlin,coleman, 63, jervois street, , burwood east, 2333, qld, 19900108, 24, 08 00276397,1882166
b99f490a-342a-465c-8b60-29880a69a120,lara,camp, 5, cutbush street, , yarraville, 4419, nsw, 19880802, 27, 02 57089571,7204532
f5abe3d1-bd0d-4575-8659-8dcb891c0fd3,amelia,wreford, 30, bethune close, stockland cairns, regents park, 3183, nsw, 19720313, 40, 08 44349323,1491465
1d49c798-5069-403c-9dbc-4651bd89f210,isabelle,micke, 30, limestone avenue, sheep station, wights mountain, 3146, vic, 19440104, , 08 15338526,5331771
74090e77-8916-47c4-85ec-98a4a93570dd,kye,camp, 20, majura avenue, , toormina, 2653, qld, 19790413, 13, 02 52492975,2504717
7a23f278-655f-4e31-ba6b-d9ba13b576af,sam,dixon, 13, mileham street, , moree, 3095, , 19041012, , 08 70218407,6626379
2b6380ab-6478-4280-830c-93351287c723,jack,campbell, 67, o'rourke street, carabost, toowoomba, 3000, nsw, 19630131, 25, 02 03770869,8658271
e9a8d1af-24e1-41f3-bda6-c5bab0639582,kasey,webb, 218, rosman circuit, kindilan, innaloo, 2090, qld, 19090206, 26, 07 19123501,5825857
48280a04-36ab-4f6a-a46b-afc36367abe1,shanaye,kerley, 18, helen mayo crescent, , preston, 7010, qld, 19481026, 23, 04 09751096,8877563
1d0133f0-382b-4486-82af-30631b8c5250,thomas,green, 226, stopford crescent, kenara, cleveland, 2615, qld, 19200711, 35, 03 98536427,4187456
77c246e3-82be-43a7-9f5b-57bd2ab2257f,alysha,green, 58, carr crescent, pine hill, highton, 5061, , 19300406, 36, 04 56164289,2055349
71abbcae-23a3-46b7-91f7-f41d8d712ac8,luca,fairnington, 1, marrawah street, grey oaks, oakleigh, 4159, , 19320825, 32, 08 92261906,9959695
76b34471-691e-4074-a81d-9b8bb2d07945,joel,, 4, nott street, iowanna, bowen mountain, 6026, qld, 19160120, 28, 08 26808850,9442721
a4ec6240-1798-43f9-91a4-39566879f91d,alexander,allanby, , barnett close, , east melbourne, 7253, nsw, , 30, 02 72232796,5534199
9797d47b-db88-4763-a378-3dce4c013ef4,jordan,mitchell-collins, 20, becker place, , hazelbrook, 5601, wa, 19370714, 33, 07 57390022,9620149
d9108b6c-bf93-4637-8bb4-4265a1fcb22a,alexander,reid, 22, terry close, , andergrove, 2830, vic, 19850505, 21, 03 05246482,6728714
b0d85d99-40e0-4dc3-a7f0-4c235b607df8,tara,lobzin, 179, bastow circuit, , kingston, 5097, , , 41, ,1648932
ae93ca9d-024d-4234-848b-76c737f8d83e,jake,vincent, 3, dominion circuit, , sylvania, 3144, act, 19400714, 25, 02 92367017,1049620
b1e11df4-407f-49db-a4d9-369989f666a7,henry,dinh, 134, maclean street, , waterloo, 3803, vic, 19090511, 37, 07 27541683,2480081
543c7c30-c8b0-43a5-b997-936e7c208481,jessica,egan, 104, creed place, bobblegigbie, sale, 6112, nsw, 19400412, 32, 07 31205516,6079602
2ca4a61f-905e-4bd0-bc0f-30bdee2fa730,lillian,moody, 13, brereton street, tourist park, moama, 2330, nsw, 19580424, 21, 08 74258897,6077564
07727058-3552-4d54-b5d9-e09966acba67,riley,agriogiannis, 25, mault place, spring creek, lakes entrance, 2528, nsw, 19230712, 31, 03 83913275,6357155
c6052607-7318-4805-af0a-9554fd1f0677,michael,hefford, 18, cochrane crescent, bonnie doon, north rocks, 2213, qld, 19990628, 38, 04 65617584,5100600
8df8d74d-5732-4374-b9da-8234f83a6f6b,kallie,tebbutt, 8, yapunyah street, , caroline springs, 3204, vic, 19960818, 30, 03 78866383,8749097
75cbf624-524b-4360-acf1-6854357365fd,taylor,ryan, 1, charteris crescent, casuarina village, whalan, 6722, nsw, 19980630, 8, 03 80900321,7999571
22133a68-a247-4d5b-a97f-2790c78da336,adriana,brain, 4, halfrey circuit, wandendi, sunshine, 6064, nsw, 19121007, 25, ,4767960
c8b75c7b-7b6c-43b7-af39-8af54c8a86dc,imogen,lowry, 47, knox street, , new town, , nsw, 19070614, 31, 03 04226465,6512699
4b3afb99-6aa0-4a7b-8570-f4aea6e5711f,elisha,scougall, 7, , , normanhurst, 6311, , 19380611, 23, 04 79014913,4448182
e8c33109-88b0-4476-a8f7-24f05fcd1568,erin,clarke, 24, neeld place, , killara, 2480, , 19310524, 29, 08 95079785,8874823
d485698a-50c3-4928-8d8f-133c1f1a077a,lucy,white, 48, ellerston avenue, , pickering brook, 6386, vic, 19340816, 36, 04 57534594,1970191
e9e405fa-1e13-4643-8c01-a741904bc19b,,teller, 8, tauss place, bahloo, moss vale, 2177, nsw, 19871010, 28, ,9197003
4c2ae17f-cdff-4818-9867-cdbfd04fb6be,katelyn,white, 123, fishburn street, , torrensville, 2318, qld, 19670704, 8, ,7179219
61684ac4-ce2e-4908-b2cf-29f9ff021bc0,joshua,bishop, 17, schwarz place, , sale, 7008, sa, 19280529, 37, 02 36635966,8932660
9a8bf456-3da8-4cb9-b611-2a00cf86225a,timothy,lowe, 6, , , , 3182, vic, 19891218, 22, 02 47924152,3974326
37002cda-ff74-4562-a970-63fbf96306f2,callum,polowy, 820, hopetoun circuit, booroopki park rmb 596, leichhardt, 2290, qld, , , 07 71817285,4351470
08b29c73-87ec-4337-a66a-593cb0d961d8,benjamin,denholm, 82, hugh mckay crescent, , toronto, 3149, wa, 19050716, 26, 03 28404495,5595817
30b13a53-8e2b-4008-82ad-e9cd548d00d9,xepheren,campbell, 17, legge street, , mooroolbark, 6280, qld, 19260818, 30, 02 59745133,8964391
38fae4d6-976e-417a-acc2-643e76de3218,daen,strudwick-brown, 14, bingley crescent, ainslie house, mount isa, 3429, sa, 19581113, 13, 07 30471223,2120562
fc21a61a-7e23-4936-afd7-bb62498110b0,jade,bevis, 920, murchison street, sunbright orchard, potts point, 3802, , 19020824, 21, 02 23649083,4422408
9be86f54-c825-4f16-8df9-9f26eb7a1e71,chloe,halligan, 138, belmore garden, , padstow heights, 5042, qld, 19240924, 35, 08 25473200,4129590
f31f368b-2919-4ac2-858f-a355a66bd6a2,imogen,blunden, 99, groom street, brunton, high range, 2208, tas, 19260905, 39, 08 18052594,2543436
5f4e4e68-4608-4825-9a7f-a59e770fac39,tara,campbell, 10, la perouse street, , success, 5163, qld, 19560919, 21, 04 69862743,2476458
c820a0da-b4b1-42f7-8842-e960abb05e2d,james,westte, 18, goodchild street, nelgrove park, strathalbyn, 2355, sa, , , 04 03231609,4833273
f6764576-cb2d-407b-8ef0-f891974a9ad1,mila,mahmoud, 1, , rosetta village, sandy bay, 3630, vic, 19591001, , 04 50365193,1992188
f5c1d071-0dee-4924-be83-9811f0e1f644,kirra,betiavas, 26, marou place, , currambine, 2905, qld, 19961214, 10, 04 03801679,5782556
7f095335-3e0d-43f8-81b0-1faefd330f46,kai,glass, 192, torrens street, , avondale heights, 7025, nsw, 19681025, 21, 04 84919747,5100647
0e55441b-ef2c-4e17-b9db-c53acb679e0f,kallie,conaghty, 23, majura avenue, , floreat, 5167, , , 29, 04 65851160,5912774
a8cc5436-f4d6-47be-be93-d10b33877ed4,campbell,nguyen, 219, neworra place, villa 74, padstow, 2207, vic, 19620604, 26, 08 37821753,3505230
91821b16-c67d-4345-bd87-2c59efd1cc1a,jackson,simmonds, 12, ivo whitton circuit, connemara, kangaroo flat, 2077, nsw, 19830325, , 07 03283016,1251370
0d57e1ce-3e28-453b-93b0-445d86a81d33,samuel,bertagno, 37, bayley street, , humpty doo, 5038, nsw, 19380315, , 02 62908740,1839854
6466f22d-7161-496a-8389-354bb5622bd2,nathan,manias, 5, heagney crescent, , glenside, 4300, qld, 19610627, , 03 39208641,5665505
6f8210fe-7cc3-4110-aeab-f0c494757599,robert,haskett, 140, jackie howe crescent, keriroca, mansfield, 3186, , 19540617, 33, 04 40907093,5203233
cfb3bca6-a1a4-4add-bb13-3c35245315a0,kynan,churches, 11, watling place, , broken hill, 3171, wa, 19451117, 23, 07 78942066,9408453
9e2d6f29-f35e-42d0-9560-d9f7d2a52d9e,benjamin,mcsweyn, 79, calder crescent, waratana, berwick, 4115, vic, 19800109, 21, 02 18591709,9494000
51566aff-95f2-447e-963b-f3354fc5f06d,katharine,rolins, 13, bowen street, , hawthorn, , , 19911006, , 02 03565415,2024554
37e5a908-cb65-4e01-a4a0-c27b11664673,daniel,feary, 78, gaunson crescent, , villawood, 4069, vic, 19760802, 9, 08 31426867,1414876
ab78df8e-a10a-408f-ae1a-75cb6a962e39,ethan,white, 29, haystack crescent, , lemon tree passage, 4077, vic, 19330904, 23, 07 10621429,9140107
b9d2436c-6998-4787-acb2-e488b359f5c0,chloe,green, 4, allman circuit, uarah, warriewood, 2170, vic, 19510920, 37, 02 40164153,5755286
6692fb4f-8585-45bd-83c3-de84f0476d5b,lachlan,webb, 32, weekes close, rosetta village, summer hill, 4503, vic, 19520409, 40, 04 54761807,6411489
23cfa8d3-0e91-4e8d-b518-5277ffaa5322,jared,kounis, 2, currong street, , munster, 4702, qld, , 25, 04 33830171,1214416
31d07510-d469-4f18-8ac1-1ff71600a01b,lucy,campbell, 31, hetherington circuit, brentwood vlge, penshurst, , nsw, 19290424, 8, 04 07455696,9368869
89ae5dba-f8e1-4957-b28c-041eafd76f92,isabella,lahey, 18, ross smith crescent, , telegraph point, 2567, vic, 19950904, 27, 04 66370912,9252806
66f4c089-79da-4ecb-a0da-6de019540383,miller,tebb, 473, clancy street, , granville, 2601, , 19210415, 36, 02 48589718,4054088
348ee9cc-c435-47f6-966f-0603c99ef4f5,robbie,cannell, 223, eppalock street, , werrington, 4301, nt, 19080223, 10, 08 01189552,7907698
ee0c4674-2d6f-4e3d-80c9-abc1107b7e5a,cain,blake, 19, tiptree crescent, black creek, brinkin, 2343, , 19710215, 39, 02 02496465,7910098
f1768037-6eed-4ff5-89d2-ef9fa42360e8,william,donda, 148, petterd street, riverland village, ryde, 3025, nsw, 19600310, 10, 04 60023865,5865098
2568ee96-3d2c-435a-ade9-52969b3a65a4,danny,donaldson, 11, collicott circuit, shepherds hill, ashfield, 2830, nsw, 19691220, 28, 07 27426642,6969823
1308e9e2-fc31-4325-bfd1-54636a45677b,georgia,reid, 8, blackburn street, , valla, 2112, qld, 19950112, 23, 08 73056425,3157080
c6c8ea51-5efa-4550-af4c-8eee63e4fbdf,amy,webb, 15, tuckey place, bolaro, belmont, 6162, nsw, 19031222, 32, 08 70505496,7075398
e625281f-6349-40a8-b18d-678421341131,ryleh,mccarthy, 4, cromwell circuit, blueberry farm est, orange, 4216, nsw, 19650827, 39, 07 98714548,7510275
25d8f1bf-d1ab-4120-a433-f9b2b0e3d4a8,max,rudd, 1, wanganeen avenue, , yangebup, 3081, sa, 19730110, 14, 07 11297579,9816235
dd05d24b-4aa6-4ab2-89c3-1dec9dad2856,madelyn,beattie, 4, manning street, aminya vlge, edenhope, 2759, wa, 19590502, 32, ,1420389
301046c2-847d-42d6-9a98-eba08045763c,thomas,whiteley, 65, ames place, banksia village, tyabb, 2594, vic, 19881014, 33, 03 61658708,6986387
3d21dab7-f1b2-40d6-a608-c14440c323f8,daniel,maynard, 13, gaunson crescent, , bridgeman downs, 2086, qld, , 34, 07 90019671,3861449
23dcdadf-4a67-421b-9e0e-3b48fdfad1e4,zakariah,zelesco, 20, frew close, , seven hills, 3186, vic, 19931114, 26, 02 09132782,6305780
8d66e200-cdd9-4161-80dd-3f7d156791b3,noah,bishop, 6, southern cross drive, hillview rmb 4280, tathra, 3216, , 19060408, , 04 79745099,7532890
a1843085-a00d-4d1f-80c4-f8bb52e2609b,hannah,webb, 60, o'sullivan street, delicate nobby street, carlingford, 4213, , 19330401, 35, 07 42504140,7643993
3cfff33c-db74-4c30-8eab-4d8192b8c220,lauren,coppola, 60, castor place, , toukley, 2904, nsw, 19120120, 32, 08 84354245,9969517
80ab4c4a-74b0-4738-a034-698c0821d9b0,emma,dixon, 4, macgregor street, , broken hill, 5025, vic, 19970930, 8, 07 04152628,7789387
20751170-0cf7-4492-9bea-df0e4622703a,carla,coleman, 9, gosse street, st francis vlge, tabulam, 2338, vic, 19080812, 29, 04 91132559,9151587
05cd696e-b102-4791-b91d-72f077a4b333,chelsea,telese, 10, allambee street, , spring hill, 6021, nsw, 19210507, 27, ,2255987
803f9506-a891-4af5-96db-47e92227141b,kelsey,helen, 52, culgoa circuit, mintarra, greenacre, 2320, qld, 19750225, 36, 04 87654211,5284351
3561c2bf-b30f-465d-b93b-975ac8461691,sarah,swoboda, 9, , , east sydney, 4115, nsw, 19930723, 39, 02 58464710,3456969
abd1ea0c-5eb1-4cab-8433-0ea12b911bae,chloe,doman, 12, jonsson court, tillside, granville, 2518, nsw, 19620125, 23, 03 32603985,5440056
43c504a5-c17c-4a04-a2a9-0b64339183d8,reeve,co, 33, amagula avenue, , manly vale, 2444, qld, 19561212, , 08 35545656,1576091
7624e486-120b-46e7-984f-6302d2f68376,jarred,stanfield, 4, summerville crescent, , mirboo north, 2228, sa, 19610123, , 04 59193112,5056137
47276e7e-2719-4ce7-8785-04bf9251eb60,ty,cappelluti, 27, , rivoli, petrie, 3216, nsw, 19140627, , 07 90161976,8358776
33beb340-a849-4b86-bf6e-f9101cd22d0b,emiily,hodby, 49, jindivik place, , exmouth, 2706, nsw, 19411217, 27, 03 18105583,6111756
93860477-f62c-4585-94a7-53b946e14f90,carla,camp, 8, , newnham house, moss vale, 2319, nsw, 19780403, 9, 03 88741685,1886914
2b6a0b49-4f53-45d8-a178-058470574826,ryley,blake, 45, weathers street, , forbes, 4510, vic, 19390404, 29, 04 05190574,1061791
cb209a19-b802-4b0b-a976-a366fd809aaa,kyah,grosser, 282, gurrang avenue, , burleigh waters, 2227, nsw, 19750515, 35, 07 10222488,7678256
39de5039-7d2c-4955-9100-14b5045817ea,sarah,godfrey, 13, prout place, , ormeau, 7250, vic, 19630303, 33, 07 13362799,2226138
bce0187b-f158-4994-96a4-9423a59456dc,gregory,appletree, 10, connelly place, , milperra, 3850, , 19440106, , 03 10100306,8941506
27fa6d6a-98a5-40d3-b4c7-7cea614de429,tahnee,librandi, 100, eucumbene drive, bayana, upwey, 2085, nsw, 19730307, 22, 03 06640438,8069715
ec9e3c91-77d9-4e4f-bbf5-f70231be53f5,charlie,nguyen, 16, novar street, , railway estate, 2283, qld, 19430422, , 02 80787248,8098028
991d3b4e-f9dc-4507-a2cf-624486dda2a3,joshua,bellchambers, 41, laidley place, , windsor, 6532, vic, 19040516, , 07 15831824,7154004
