person_id_A,first_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id
e5f2c495-bbc2-4607-9cd0-b7bb04b9cf54,jack,clarke, 41, dines place, , pymble, 4350, nsw, 19720315, 35, 04 70980456,4846373
f92027c3-d0d2-4968-a57c-36b12f92e08f,sarah,byers, 16, starritt place, , clare, 6051, act, 19090119, 41, 08 68853943,1689162
487d4e0e-d216-4407-b8ce-5bfd8e1d3bd2,andrew,, 23, holyman street, chateau royale, mulgrave east, 4169, qld, , 41, 07 74171336,7117093
e668f058-b517-46c4-bc8a-5c87192856c0,april,orchard, 26, byrnes place, largo, harrami, 2209, vic, 19130221, 23, 08 25157557,9964903
28351f76-87ad-4367-9338-b06429be04bf,noah,clisby, 5, igera place, , thirroul, 4226, vic, 19510913, , 08 57593052,8529020
370f0b89-547e-453a-abb2-fdf27ac15c04,clain,warrior, 9, meeson street, , samford, 5126, , 19010427, 22, 03 70884737,6566831
89bb53fd-ff2d-4d46-a4bf-3ddbeff565f2,ebony,zakharchenko, 5, aston crescent, , , 4034, nsw, 19190608, 13, 08 53260583,5545576
3c65c863-cb15-461a-af79-ed0364b8dc6e,james,melenzed, 12, figg place, brbe is retmt vlg, st kilda, 2234, , 19520304, 25, 02 03522801,6626318
4e638260-08a5-4ec8-bdd1-8b9584008186,indiana,filipovic, 20, walsh place, , glenning valley, 4715, , 19720503, , 04 41178977,3207506
dfc005b1-5db5-4014-9f19-0889f7a332b7,jackson,perre, 3, epenarra close, , hamilton, 4506, vic, 19150721, 28, 07 78510762,6796132
61c57ebd-918e-4af2-98c3-62ffbdbfc5c3,connor,reaburn, 52, centaurus street, glenlee, delaneys creek, 2774, vic, 19110705, 32, 03 77582915,8413369
9d4220bc-fea9-4310-a83d-38e6fba7bf5f,michael,belling, 280, elvire place, , rouse hill, 2200, qld, 19840104, 29, 03 03316665,9663551
dfe87b33-62dd-4c6c-b288-e746116885e2,amelia,white, 452, brennan street, rockley, falmouth, 6701, vic, 19420216, 21, 08 35282377,4734629
1703bec7-6a74-49aa-82db-88fb973760e5,jack,capurso, 25, nunan crescent, st vincents hospital, winston hills, 3357, nsw, 19810424, 27, 07 64966580,1290739
b44166ba-178c-43b0-bcc0-be79fdd74e49,thomas,webb, 9, bugden avenue, , emerald, 0810, qld, 19590228, 31, 04 41836857,6952252
c60ed556-a703-4ffe-ae4b-156ef2392aa4,mikhayla,noble, 1630, jukes street, , toukley, 2250, nsw, 19211231, 31, 07 49925484,3295243
9731b906-d571-4bc3-aaee-07187e5b935c,jai,webb, 601, crowe place, , avalon, 2536, nsw, 19850809, 39, 03 25099155,1451051
d18472ab-d811-4d4d-a12a-8a595057534e,emma,feeney, 8, gawler crescent, , koongal, 2131, nsw, 19151022, , 08 22260011,5801730
8ff21ed7-38da-4d0e-909f-3cd8a792e18a,sarah,aujard, 48, de burgh street, , marsden, 2262, , 19890930, 25, 03 59489760,9953210
d7b3a7a1-7d46-46d3-985f-110cdf950453,kate,grgurovic, 12, vincent place, , ringwood north, 2756, vic, 19711002, 41, 08 30346586,7420838
a3aff49c-5c08-4cd8-bfe6-0fec62fc1c30,katie,lesurf, 7, phillip avenue, rockview ashtead, turner, 2306, nsw, 19860818, 35, 04 69723209,5073545
375adc2f-ee52-40da-b535-d15ce713ab29,daen,geue, 304, dalton place, , north st ives, 4566, nsw, 19011215, 14, 02 43900191,2194151
9b5e9f71-75da-48fb-9684-174008585257,cassandra,caruana, 62, aspinall street, , murray bridge, 6477, nsw, 19881027, 33, 08 00417583,7665618
fe1de87a-a057-4a85-b4b2-5fcf09727e93,harley,scudds, 22, coogee place, , gorokan, 2330, sa, 19010724, 28, 04 65173016,7431313
2e591426-d189-482d-893d-60992ffdf961,thomas,mulvey, 253, burdekin street, , murray bridge, 4601, vic, 19750925, 26, 08 09112830,6772188
c01d9e8b-b2cb-4307-b971-3669719b7f4b,tanyshah,clarke, 1, bandjalong crescent, windara, cairns, 2603, sa, 19330309, 39, 03 11421290,7649000
24a9b3aa-0644-4011-8002-8b1b281bc010,connor,clelland, 2, slessor crescent, , childers, 7015, qld, 19460811, 34, 08 42833169,8617346
674dbc2c-d4e6-42b6-86c5-2e6609d85856,hannah,kerley, 109, latchford street, , miami, 2756, wa, 19240129, 23, 04 57630213,6230709
36fd8626-aecf-418b-ad7a-15664645700e,rhiannon,campbell, 52, zox circuit, , patterson lakes, 5581, wa, 19310320, 32, 04 12265571,7895917
5a0ca119-cfe6-48d4-81ff-d9287206d085,maya,willding, 109, badimara street, jimelve stud, briar hill, 3228, act, 19140901, 29, 07 40679621,2781076
6264bd4a-4120-4cf4-b922-682703279827,mia,wilkins, 5, anderson street, waddi, duncraig, 2035, nsw, 19830509, 13, 08 41369400,7597333
afa55e20-6ae4-4b21-aadf-c4c08258ee7d,connor,lock, 102, badenoch crescent, , junee, 2087, qld, 19450718, 26, 03 16329717,1130003
d47a45d0-3b67-4abd-8ab6-ca2115aaf17e,phoebe,garcia, 180, robson street, , rouse hill, 2226, nsw, 19430419, , 03 87676620,7119189
9ed9b155-648e-4422-9d49-ae355ada9d08,melissa,paterson, 1, light street, ulva, wellington point, 5085, vic, 19601217, 26, 02 54748550,7655083
6683735a-4d63-4c91-a7e6-d826aa0c33da,cain,vincent, 8, boddington crescent, , yass, 3199, wa, 19291119, , 07 43185530,9008498
72967009-b705-41cf-9073-4041ee88bd26,aaliyah,demetriou, 30, altair place, glen oak street, glenhaven, 3980, qld, 19770508, 28, 08 33485111,7810485
53677ef2-48e5-43c6-b8e3-e65faad83198,jessica,green, 28, kidston crescent, , longreach, 2747, nsw, 19570710, 23, 02 26200605,2472114
5b2f5b96-bd0b-430c-bd33-8b5726937f15,wade,millar, 23, wilkins street, , moss vale, 4152, tas, 19630930, 30, 08 67252885,8734449
226f620d-7dfb-47e7-9917-ec477a0b2b38,mackenzi,, 14, crisp circuit, , newmarket, 2615, qld, , 36, 07 90072465,3857480
38247716-3ad6-447d-9231-4b447f92ac79,isabella,beams, 39, jansz crescent, glen rock, brighton, 7250, qld, 19341106, , 04 12574464,3019087
e06e5f16-800a-4027-b743-80d374c350aa,jye,kusnezow, 52, eaves street, , ashgrove, 6016, nsw, , 25, 03 01523650,2377776
e3348962-5822-4e0e-9073-0d00305e1da8,taliah,leung, 5, rivett street, , myrtleford, 6021, nsw, 19781120, , 08 87105944,9142467
91ab4286-6465-4760-9043-41c251403ef7,benjamin,benger, 3, gleadow street, , avoca beach, 5043, vic, 19020209, , 07 82944929,1211691
70f28560-821e-4558-b491-4117d97cf465,abbey,miles, 11, baracchi crescent, , vermont south, 5051, wa, , 23, 07 42479357,8740162
e9870853-2990-4f15-94ca-cba77d172a2a,cassandra,cochrane, 2, singleton crescent, meadowvale village, dianella, 2210, , 19320403, , ,1251982
b970d469-6782-4118-87e8-77fa77d3a115,shane,morrison, 8, rymill place, , sunnybank, 2745, nsw, 19560513, 39, 08 90359153,8488821
7ffd1741-e33e-4163-9b33-6db249ab3974,jessica,talladira, 52, nemarang crescent, , cremorne, 3444, vic, 19500727, 38, 07 15332102,7265357
aacc2489-39f3-4925-af10-2b3624c7a16d,lara,boyle, 72, simmons place, brentwood vlge, bundaberg, 3058, nsw, 19010518, 10, 04 99544543,7966323
88a77d98-53bd-47ed-aefc-0206f9aeed4b,noah,clarke, 38, la perouse street, euroka, hyde park, 4305, nsw, 19620801, 27, 08 74869366,8221278
50e602f3-ca9d-4791-ba48-67f5ba872d0f,luke,willing, 22, cowper street, , wedgefield, 2162, vic, 19460711, , 02 74895225,3865087
83770b33-df41-40a1-ab7a-b8bfc470fade,liam,shepherdson, 26, hart close, littledale, casula, 6010, nsw, 19301225, 31, 03 10165070,3117035
4f51598f-6604-4ca5-ad9c-95382c223f01,chelsea,webb, 360, croton street, , gleniffer, 4173, nsw, , 30, 03 50559173,8480026
a2352338-f5b3-47d1-9df9-541d2b7991a0,lia,soden, 5, ambara court, , charlestown, 2145, nsw, 19890211, 30, 03 24262033,5583943
b4cfeb1f-7288-4a8f-8b7b-a27792b459d2,,maynard, 30, hensman street, aberglasslyn cottage, heckenberg, 2062, wa, 19530119, 22, ,2854147
974b6ec8-295a-4380-b772-164424470864,jade,robson, 44, notting court, , rivett, 4680, wa, 19360523, , 07 01462167,9108653
202e3a39-40f7-4d45-938c-a3c88fcfea04,sam,rees, 56, crozier circuit, , keiraville, 4179, nsw, , 22, 07 74184575,6201713
531c03ba-9fc5-4e32-8a48-60836d3ba41f,zachary,haar, 5, murchison street, , glenmore park, 7171, , 19330218, 29, 04 44577785,8810827
cd14b65d-811a-4ab8-b33f-760037edc662,lachlan,trowse, 7, st clair place, , alice springs, 2715, tas, 19040924, , 02 88447020,6690388
d4c720dd-87fe-4e68-b2a6-3d29e1969e9e,luke,capurso, 1, dumas street, heatherdale, toormina, 4125, vic, 19110913, 28, 08 02773468,2880931
2257b05e-e27e-405b-93f6-44bb9585dbec,isabelle,mcmurdo, 15, schonell circuit, wallaby, edgewater, 2107, sa, 19820729, 24, 03 54005645,4921208
f55178cc-a635-43cd-b944-5d1b20b9960d,philip,dmytriw, 25, rivett street, gumview, pearl beach, 6020, vic, 19380118, 10, 02 11626938,4717444
df65c177-6f6e-48a4-a1f8-b67d5d0f5685,joshua,thorpe, 81, wybalena grove, pindara medical centre, highbury, 4741, vic, 19111110, 7, 03 85646577,4660968
c43bca99-d787-43fe-8a78-b3f0d18a2def,caitlin,dreckow, 42, mcinnes street, mayflower retrmnt vlge, north ryde, , vic, 19881209, 33, 08 78549493,6938948
7ff63c43-146b-4fa4-9210-e05a8af9e528,sybella,frahn, 36, lindrum crescent, , brighton, 3139, nsw, 19650725, 37, 08 48053968,2332234
ef07dca3-92f2-40b1-8488-a44e12fc5bc1,annabel,shepherd, 10, hemmant street, , longreach, 2714, nsw, 19970401, 22, 02 99806816,2073018
08f30dcf-c0f1-45b7-bf1f-2e80f0c37f45,briony,matthews, 239, armstrong crescent, bullecourt, peel, 3179, nsw, 19080803, 28, 03 06733351,8475770
2d74a5cc-0c3a-4d8a-8273-8d8a0fdbb0eb,natasha,white, 3, kanangra court, , watsonia, 2127, qld, 19680503, 19, 07 51055027,8300825
e68eb7dd-3093-4877-8ea0-3a6cb803795f,caitlin,clapham, 60, , , oakleigh east, 2230, , 19640524, 37, 03 69878770,6084943
4f430f29-4aab-49af-964c-f7b0a289f6ce,taliah,clarke, 26, cockerill place, , trafalgar, 2350, vic, 19551029, 40, 08 97786558,6649310
6a8b462f-5643-4439-8dfe-fa1a12918cc1,bailey,blake, 466, galleghan circuit, , boddington, 3056, vic, 19381220, 40, ,6410745
c7d965fe-b1f8-48a5-88bf-0d5148afb15d,amelia,miles, 80, coglin place, sherwood, allambie heights, 2230, qld, 19620529, 23, 02 71720202,5850137
965933b2-1fde-42b2-bf79-6b4feab2a49b,drew,singleton, 1, swanton street, , alfords point, 3942, wa, 19561222, 30, 07 11960817,5256930
3068ba88-1fd9-46bc-9165-2252368523c3,brooke,eglinton, 1, mackerras crescent, , thornbury, 2903, nsw, , 19, 02 84087261,8357189
3945954f-50bc-483c-89e6-8c6f0bafefed,alisa,thorpe, 33, walhallow street, , broken hill, 4020, qld, 19510115, , 04 24641559,8590709
2dd2c60e-8851-41f2-9427-ec295b37dfe1,caitlin,herbert, 37, anstey street, , st agnes, 2680, vic, 19630526, , 07 59563203,5586438
3aae1bb3-a9c8-4f46-8b06-50c1f9498ac5,luke,mcnicholl, 139, crisp circuit, retirement village, fairlight, 2850, nsw, 19340718, 31, 02 26307865,8930055
05c0ac71-0c3e-4f92-8b72-da795d22666c,daniel,bansemer, 5, thomson street, shenstone park, maryborough, 4114, nsw, 19600714, 31, 08 58330919,4203675
508e1e12-59f2-4612-bccb-0ab80a34388c,naomi,pulford, 48, badimara street, , cooranbong, 2340, vic, 19310611, 36, 02 20417203,9446052
aee171d0-5652-4c37-8398-c8ea74632c0b,hannah,green, 8, cockcroft avenue, , , 3129, sa, 19310918, 29, 08 55978729,8063409
0ceec00e-ecf1-4170-9e04-acaea4b1c3c0,makenzie,paterson, 5, giles street, , culburra, 3040, wa, 19081227, 28, 02 94757570,6418405
a4fc5fd5-abb9-4a03-943e-72791f4acadf,liam,karantonis, 5, kent street, seabank, charlestown, 3214, qld, 19520204, 32, 04 11038322,1923605
59992f82-ab85-41a2-9a4e-5f6f1eb28b12,abbie,pride, 6, beaurepaire crescent, , stanwell park, 2046, vic, 19171216, 27, 08 45608835,6351148
fce786f2-9240-4b9d-ac4b-299da2a7c8b6,william,nicklason, 35, wambool street, autum lodge, kingston beach, 3338, nsw, 19390311, , 02 38300611,8698919
f529958c-f311-4010-9c85-c554a3a0b93f,talena,ryan, 81, lyall crescent, , ringwood east, 3192, vic, 19761024, , 03 50683932,3240875
ce71e8fa-6820-448b-aa3f-edd4419f5812,kieren,apathy, 11, the causeway, , deer park, 3095, vic, , , 04 56243211,9136669
e45072f2-4099-4f05-a6f1-24b1d743dd77,indyana,heuston, 63, epenarra close, , cremorne, 3033, wa, 19910106, 31, 08 74451951,3862175
16f730ff-ffe1-4eb6-8203-20d36430d7b1,ella,lowe, 3, rymill place, , lower templestowe, 3170, vic, , , 04 62155351,8413994
71fb5f7c-a747-42ca-9296-53975151fa13,gabriella,furfari, 75, wrenfordsley place, , annandale, 6026, nsw, 19340429, 44, 02 89163350,8364849
df4256f3-8a3e-4e41-8c6a-b7b759199666,aliza,blackwell, 12, lawrence close, carrington retrmnt vlge, nutfield, 6163, , 19920825, 29, 08 42890271,7046371
00ec2e85-8b79-4929-b759-81d60388e32f,adriana,clarke, 45, tewksbury circuit, arcadia, highton, 4051, wa, , 27, 04 11597591,4044394
14693f23-9616-4c12-9176-f84f85124ed3,david,walraven, 1, finniss crescent, , deakin, 4156, vic, 19251019, 6, 03 83221647,9887082
3b6df2f9-cd8c-455c-9086-ad237431f20e,lily,clapham, 16, molloy crescent, erinmoore, winston hills, 6271, nsw, , 23, 07 68479074,9028986
910e1d6a-4355-45bb-8cf8-9afb26696f3b,emiily,nye, 10, tregellas crescent, , glenden, 3805, nsw, 19481121, , 04 47173684,9807267
f173ccaf-d149-4ace-8fb2-e93f87bb93f6,robert,vojvodic, 2, knox street, fairfield waters, thornlie, 3147, wa, 19421121, 35, 08 00978790,9895741
b665e845-c1c4-4a04-b5a6-14948fac843c,sybella,, 17, burkitt street, , san remo, 3020, nsw, 19500710, 31, 04 17568595,9431906
a2168c8b-7a7c-49f4-89c7-ef81ff7e18c7,jessica,hingston, 127, bissenberger crescent, st vincents hospital, glanville, 4874, vic, 19351214, 32, 08 22183977,3911490
63b82ac0-2ca0-46d8-9d76-6e77d543a4a3,emiily,forwood, 7, bullala circuit, , northgate, 2444, qld, 19590420, , 02 77433527,5927398
c5123518-89e9-4add-b4a5-b9d866ee3249,taylah,grosvenor, 14, fizelle place, , avalon, 2680, qld, 19670102, 34, 07 24713083,6031094
812734b9-2cdf-4ec9-a834-58c3bf82f088,harry,herbert, 4, , warrawong, toowoomba, 2706, sa, 19011004, 38, 08 55903059,2660892
ebe02e66-5cda-4a76-9e5c-1df23fa1a838,clodagh,ryan, 52, darcy close, sherwood, long jetty, 2770, vic, 19760924, 9, 08 31483675,5912788
9fa33481-54b2-4d11-8a02-018cae2f8cad,flynn,kalinowski, 59, fowles street, , sandy bay, 0822, vic, 19590626, 24, 08 36374410,8397654
00457e6f-9df9-441d-b950-fc05e1e109e5,samuel,baynes, 9, vidal place, tartan park, aspley, 5061, , 19530813, 37, 03 22944400,3812216
c67231f0-82f1-418d-93c8-5e223c6e84e8,heath,clarke-hall, 76, darling street, , deer park, 2117, vic, 19331115, , 07 24934261,3537479
05c47a6a-084e-4c69-942f-8f3ffc8ffc31,madison,baust, 108, , mt forrest, st kilda east, 3658, qld, , 22, 08 90571596,4268487
69fc8a5f-099f-4fd9-8c02-bbe7b102c981,timothy,tiller, 11, goessling place, myola glen, mitcham, 4178, vic, 19650602, 19, 03 42740694,5958360
06c9da13-0890-487c-b64a-9a1348c8341a,eliza,rees, 63, louisa lawson crescent, old post office, warrandyte, 5039, sa, , 13, 07 40444168,5533143
881d8020-e3ea-431f-ae1f-f2b8a136040c,tiahana,thwaite, 243, ainslie avenue, lillydale, south yunderup, 2170, wa, , 11, 08 23052838,4443961
6d3b8957-f634-4b7b-be7f-9bcca37616da,darcy,dritsas, 113, arabana street, , barmera, 4157, vic, 19591030, 25, 08 84452519,8917229
10525342-9a8e-47e8-990e-f064fa1a8bf7,connor,roxburgh, 118, darke street, , frenchs forest, 2230, , 19440304, , 04 63580584,3452506
1e5d42f5-859e-49cb-a6fd-cb78f60defdf,rebecca,groenewege, 33, geeves court, tinsdal, north bondi, 6112, nsw, 19740809, 39, 07 61719357,3311773
fa5fa697-1fc0-40f7-9884-4072421b1470,joel,paulsen, 154, westgarth street, , clovelly, 2170, nsw, 19481009, 24, 07 63549087,8548786
204bb13a-5931-4d84-9f7a-494d6ccad700,christopher,matthews, 9, pudney street, kilwinning, dungog, 6210, vic, 19210315, 28, 02 76090058,1507750
5f8030bd-b3eb-4aa5-9b42-65c233a5a42b,ysobel,trimbell, 1, brownlow place, , bayswater north, 4511, nsw, , , 04 93315448,5824708
aeceaa71-df81-4d14-907b-c4d03b1556da,dale,white, 6, , , unanderra, 2905, nsw, 19340317, , 02 31220426,8885288
fef60ccd-aeb5-4909-9b0f-74f33aa2e7b4,campbell,yannopoulos, 139, collings street, , burleigh waters, 3228, qld, 19460128, 35, 04 46274951,2125265
0b211802-dc47-4071-a15a-de3d2b5409ce,yasmin,crouch, 30, white place, kookaburra village, blackheath, 2650, vic, 19290512, 26, 02 41219219,5749727
ba82996a-441a-4164-abfc-0ce001942758,emiily,boxhall, 19, toomey place, , flagstaff hill, 4304, qld, 19270105, 25, 03 53111601,6925075
1964d80a-d1b7-45cc-bfcc-2b787e307d76,gregory,hyland, 72, naas road, , forest lodge, 5008, vic, 19020624, 34, 04 94522909,2804390
580f9351-3307-4fe3-b54e-31f23980f87c,bethany,vikor, 17, starke street, yarrandale moonee, windsor, 4179, nsw, 19430614, 23, 08 06429780,8845409
dbd4caf0-c50a-44dd-942d-a28ae6ee3f00,alana,noble, 3, springvale drive, bungarra, bossley park, 5290, nsw, 19320731, 34, 04 75913420,9227293
89bc7dfe-35b3-4844-944f-fce684c0851f,jasmine,iacopetta, 5, weipa place, flt 61, albury, 4868, vic, 19680603, , 02 18252631,9247212
c2402f63-9cd2-4f04-b421-ee288536fe39,nathan,browne, 46, , fleetwood, leongatha, 2641, nsw, 19671117, 28, 04 77116712,7861806
941ae97d-d52f-4f87-a210-cd27cef46a9f,nicholas,dekuijer, 194, saville close, , belmont, 3021, vic, 19930511, 11, 07 05065108,1572270
a378412e-8c48-45f9-9b95-4a67ef3ef20e,jake,van lingen, 2, lukey place, , cherrybrook, 2303, nsw, 19340503, 32, 02 59862571,9440042
edc9d827-0e4b-4614-9e0e-435a661cafce,hayley,canavan, 24, aitken circuit, , kedron, 3047, nsw, 19520808, 27, 04 78813885,9591124
259f52c3-c5db-44e9-85f9-52ae0d6ef9af,michael,roman, 6, jarrahdale street, , hadspen, 3082, nsw, 19150214, 28, 02 81582743,6698388
640e5b83-b14b-47be-8b8e-7d93aa83c0b0,chloe,nguyen, 10, o'hara close, , edgewater, 6155, qld, 19840829, 25, 08 81302996,7019855
490614f1-30ac-4514-a4ba-e3d5324697f8,adam,van tholen, 32, rogers street, lowangreen, green head, 2780, nsw, 19310224, 19, 08 28817809,2413637
4d0e28c6-daf8-49cd-bbeb-1894e23d1cfd,silas,block, 28, brownlow place, , rolleston, 2036, qld, , , 04 64626764,1608242
d262d197-bb8e-42c8-9254-ef8784ebb12b,rachel,rundle, 58, namadgi circuit, meander caravan park, payneham, 3268, nsw, 19271123, , 03 62456300,4973382
4e4e7921-9e03-4640-9a64-6f947b72ce8a,luke,nicolle, 113, cooks street, chactor, beaconsfield upper, 2134, qld, 19810210, , 03 14507946,2461228
8c5c025a-4ffa-42fb-9e97-166bca624525,travis,reid, 45, leane street, rosegrove, nightcliff, 4570, qld, 19200102, 40, 02 00029711,2360142
9ba02c31-c1ab-4def-a92e-ee4b87c3c3d6,ellie,forbes-ewan, 2, oliver street, , wandin north, 2198, qld, 19110714, 20, 04 65235606,2075277
c37b55f7-fa20-4827-ae99-564d29015a6f,benjamin,saragas, 45, beaufort retreat, , frenchs forest, 3033, qld, , 24, 07 01492447,5199070
51819bb1-d4c9-4d0a-bc2d-7590a1b9a60e,sylvie,nettleford, 14, kirkland circuit, , ferndale, 5084, nsw, 19081009, 32, 03 12512600,4027478
4fd2c28a-b476-410d-be43-b839dfac1217,olivia,le messurier, 37, mofflin street, , warrell creek, 2340, vic, , 35, 03 34480752,3647495
68ad18bf-a315-4033-8cd0-462fcabc2de3,cassidy,gearen, 109, dunbar street, auroch lodge, lower templestowe, 2540, qld, 19770224, , 02 85490616,7241976
6243b14a-6f4e-4dcb-ad2e-f45781d2ed12,briley,brock, 2, grainger circuit, , highbury, 2016, vic, 19821015, 30, 04 38496246,7529361
660f9b7c-226a-4125-b389-cd0c34818920,lachlan,sommariva, 45, scott street, , smithfield, 4305, nsw, 19771005, 30, 04 85410171,5082934
b72dfb09-b06a-420e-b43e-a4db1b7ecef0,joshua,bellchambers, 450, hurtle avenue, , spearwood, 2406, , , 28, 04 39955358,4458724
8129fc69-6cad-44b2-a357-5bbf81df85c6,erin,campbell, 232, mckay street, lincoln close, nyamup, 4011, tas, 19231203, 43, 03 08900637,5577483
d61467d5-8819-4545-8d6e-07d0c10f3029,kate,berry, 3, forbes street, , frankston, 2283, sa, 19100912, 26, 04 81613737,3254276
a6bb8cde-c7af-4fd4-a0f2-554d0c9ca090,lucinda,berry, , allchin circuit, , eden hills, 3260, qld, 19630727, 22, 07 87635284,4270257
edb6968a-d7c1-4cbf-ae3c-9921eb6678c7,brandon,klemm, 35, , adiren, miami, 5163, nsw, , 40, 04 15369864,7299999
2730ba40-1806-4579-b25e-0e4fdb910f9b,mackenzie,kiss, 2, la perouse street, belmont bayview park, beaumaris, 2609, nsw, 19620318, 30, 02 19838082,7375859
aad2b1c8-1d07-42fe-a84e-f7683ef61eff,joshua,coleman, 30, unaipon avenue, , darbalara, 3931, , 19900410, 26, 02 61356950,9603652
aee0be7f-cca6-4029-825a-46a26c298de1,brianna,nguyen, 11, mileham street, , moranbah, 5158, nsw, 19220714, , 04 01985339,1824834
024592a7-146d-4f4b-8b45-c75449bdc1ad,holly,clutterbuck, 45, dunlop street, gainsbury (cnr waldegrove r road, mittagong, 2765, , 19951113, 24, 08 57655305,5632560
82abdfea-59eb-4c4d-8098-1a1f90d5dc75,andrew,murton, 6, gatehouse place, , currawarna, 5072, nsw, 19170910, 29, 04 04854710,4089941
a95863da-eead-40be-9fa2-650a82c32c0a,louise,degasperi, 6, tyson street, cr northern highway, lavington, 2750, nsw, 19611009, 26, 04 16828202,6823578
b7777fa6-b99d-4d34-be88-2a5d29772c26,jessica,lodge, 5, beasley street, goodrick park, black rock, 2906, sa, 19820629, 37, 07 36473505,5575885
9b3ab632-a2a2-4e92-bca2-f1b0a6928e2a,cameron,hick, 8, rischbieth crescent, , thornbury, 3350, wa, 19180105, 33, 04 41803915,8040925
f47143c2-128e-4308-ac2a-083dc3bd640d,cooper,browne, 83, richmond street, , upper coomera, 0812, qld, 19880704, , 03 85415398,7972593
230afc18-3cd3-4351-b003-49f063e20f10,jacob,blunden, 2, corringle close, , magra, 5125, qld, 19540701, 31, 07 96275494,4267497
a82b3eb7-3774-4570-978d-c5023bd190f5,nikita,coplestone, 33, alice jackson crescent, mountain view village, surfers paradise, 3072, , 19611127, 25, 04 62944966,7846667
2dc57b09-d000-4776-ba2c-696815198cbf,mitchell,newberry, 16, bainton crescent, retmnt vlge, broken hill, 6107, vic, 19620402, 33, 04 57061234,5586316
23a262a8-54e2-4f5b-ac37-e84173cbce2f,silas,reid, 7, onkaparinga crescent, reynolds dale, north sydney, 2114, wa, 19011120, 26, 04 41073189,8611987
169f2451-2d1d-4781-b7d3-29e4187fe645,ambrosia,rogan, 54, groote place, cullinga park, anglesea, 5091, nsw, 19470513, , 07 98231334,3505188
7deaed64-cd19-4a32-a715-79cb7422a6a8,madeline,webb, 102, teece place, , south perth, 4225, qld, 19730407, 7, 08 26390268,8310423
1e30bd6c-68f8-4216-a582-6cd6873ed6e9,danielle,paterson, 57, bannister garden, , wattle park, 6066, qld, 19060409, 26, 07 87002496,5161281
bbe279f9-7cd7-4d75-9123-fabb0304b16f,charlize,curry, 13, bagot street, callatoota, proserpine, 5062, sa, 19500223, , 04 76680661,9033922
d4b99139-c216-4651-be52-73a572bbf47e,patrick,bissett, 23, bynoe place, , picnic point, 4212, nsw, 19590526, 34, 07 24058194,8714903
be7d82a6-91dc-4284-8d89-a2a124ef250b,benjamin,mcvicar, 147, brittlebank circuit, , eumundi, 2761, nsw, 19890123, 33, 03 46798220,4003974
971a741b-d953-4874-a7da-cc8ee1d798b0,juliana,clarke, , angas street, silverland roadhouse, bayview, 4850, vic, 19190118, 26, 03 21978596,3037891
afeeb1a0-d4d7-4ff4-a26f-e358ad9e88a0,kody,matthews, 8, chewings street, , bangor, 4163, tas, 19720222, , 02 21684796,9985590
768ca0da-15c4-402f-abe5-6e09709dd3e9,caitlin,garcia, 11, gatton street, , clayfield, 3198, , 19160430, 30, 07 21694669,2586499
b52ae846-414e-45fe-aaa3-96fbd5b96de4,lachlan,donaldson, 120, stopford crescent, , asquith, 4169, wa, , 27, 04 81550658,6188980
c8d7d968-3c83-4a41-966c-694546097263,sarah,glazewski, 68, farrer street, , montmorency, 2262, nsw, 19790822, , 03 29201918,4767322
e94580b6-bb43-4ec8-a173-4eaa33543292,natassia,rapko, 500, corinna street, , toowoomba, 7008, nsw, 19830519, 29, 02 74743874,6591753
7bc6da00-1903-4afe-93a7-642b8fb47466,ebony,beattie, 30, chipperfield circuit, , frankston, 3561, nsw, 19981023, 12, 08 43509924,4592699
d449d8a9-a201-4c43-9d3f-3ec2f6906b5e,hayden,hering, 18, brigalow street, , parrakie, 3228, nsw, 19030429, 34, 07 29852761,7792178
e2ecad46-c2a9-484e-8eed-d918dd88b612,amaya,, 3, everard street, , boyanup, 3953, qld, 19340926, , 03 71828880,2667765
c6e11f66-0306-4f0d-ae24-da233abc9c87,jordan,bonomo, 210, quandong street, , edensor park, 7052, vic, 19451228, 32, 03 24633304,7760835
e759816e-f6c5-4ebd-b381-91305f3e1c75,dylan,paterson, 115, jondol place, parkway centre, redbank plains, 3136, nsw, 19260119, , 04 88809703,7300131
2384e62b-620e-4b05-be9d-2aad2033f6ba,emiily,ten brummelaar, 37, , , albion park, 6110, vic, , 28, 04 92316728,7469679
a897c915-7631-4923-a7e4-d76edbeae2aa,henry,petersen, 484, arden place, kalkee, palmer, 3056, vic, 19150213, , 03 98719466,1373118
5567da7a-f10c-4873-8d92-77c845941c9d,saara,hargrove, 60, yerra court, park ave vet hosptl, moss vale, 2094, sa, 19950119, 31, 07 23187881,3185027
5a4dda50-255e-4acf-83ea-93f15af27894,holly,white, 27, balonne street, , tuart hill, 2207, , , , 03 70187623,6817638
78ac63c0-6beb-4660-bf62-a2d12d75006a,riley,clarke, 9, frome street, , petrie, 2265, qld, 19210910, , 03 07622846,4472880
1fb9eedd-f675-4b1c-b39a-438a4cc54387,,garg, 710, , knmre street, nollamara, , nsw, 19370401, 12, 04 15075042,4858013
27216bf8-b6bc-4b36-9453-541e5c648d44,stella,lambertus, 9, wilson street, , kingston, 5608, nsw, 19470506, 23, 03 06837789,2684560
